ADDRESS,ADMIN_DIST,ATS_CODE,BORO,BORONUM,City,FAX,GEO_DISTRI,GRADES,LOC_CODE,MANAGED_BY,PRINCIPAL,PRIN_PH,SCHOOLNAME,SCH_TYPE,STATE_CODE,ZIP,geometry,lat,lon,index_right,index,uhf34,mood1,mood2,mood3,mood4,mood5,mood6,agg_mood,nspd,Total Enrollment
135-21 241 STREET,29.0,29Q038 ,Q,4.0,QUEENS,718-712-1598,29,"0K,01,02,03,04,05,SE",Q038,1.0,CASSANDRA A. HUNDLEY,718-528-2276,P.S. 038 ROSEDALE,Elementary,NY,11422,POINT (-73.73386125832792 40.67140482679402),40.6714048268,-73.7338612583,25.0,26.0,26.0,4.44911690496,4.25356842989,4.28991596639,4.69495798319,4.21596638655,4.72268907563,8.61909274054,8.56385868669,218.0
109-20 UNION HALL STREET,28.0,28Q040 ,Q,4.0,QUEENS,718-526-1209,28,"PK,0K,01,02,03,04,05,06,SE",Q040,1.0,ALISON BRANKER,718-526-1906,P.S. 040 SAMUEL HUNTINGTON,Elementary,NY,11433,POINT (-73.79098794582393 40.69415245081316),40.6941524508,-73.7909879458,24.0,25.0,25.0,4.3607118412,4.21599453178,4.24196855776,4.56322624744,4.15458276334,4.65550239234,7.1799933671,7.96273114203,538.0
214-43 35 AVENUE,26.0,26Q041 ,Q,4.0,QUEENS,718-423-8362,26,"0K,01,02,03,04,05,SE",Q041,1.0,SARI LATTO,718-423-8333,P.S. 041 CROCHERON,Elementary,NY,11361,POINT (-73.77111656790733 40.76980299493077),40.7698029949,-73.7711165679,30.0,31.0,31.0,4.51473296501,4.38546458142,4.42870285189,4.72493100276,4.15009208103,4.81876724931,9.88463862698,10.0,521.0
488 BEACH  66 STREET,27.0,27Q042 ,Q,4.0,QUEENS,718-474-7591,27,"0K,01,02,03,04,05,06,07,08,SE",Q042,1.0,Stephanie Martin Okoase,718-634-7914,P.S. 042 R. VERNAM,K-8,NY,11692,POINT (-73.79496037392386 40.59434936258102),40.5943493626,-73.7949603739,26.0,27.0,27.0,4.51333872272,4.2253634895,4.35084882781,4.72940226171,4.24575586095,4.80371567044,9.39677054762,9.47083011807,701.0
160 BEACH  29 STREET,27.0,27Q043 ,Q,4.0,QUEENS,718-327-6925,27,"PK,0K,01,02,03,04,05,06,07,08,SE",Q043,1.0,Gary Fairweather,718-327-5860,P.S. 043,K-8,NY,11691,POINT (-73.76141583374242 40.59365310812061),40.5936531081,-73.7614158337,26.0,27.0,27.0,4.51333872272,4.2253634895,4.35084882781,4.72940226171,4.24575586095,4.80371567044,9.39677054762,9.47083011807,981.0
126-28 150 STREET,27.0,27Q045 ,Q,4.0,QUEENS,718-322-8287,27,"PK,0K,01,02,03,04,05,06,SE",Q045,1.0,Samantha Severin,718-529-1885,P.S. 045 CLARENCE WITHERSPOON,Elementary,NY,11436,POINT (-73.78858380698377 40.67209018470429),40.6720901847,-73.788583807,24.0,25.0,25.0,4.3607118412,4.21599453178,4.24196855776,4.56322624744,4.15458276334,4.65550239234,7.1799933671,7.96273114203,391.0
64-45 218 STREET,26.0,26Q046 ,Q,4.0,QUEENS,718-423-8472,26,"0K,01,02,03,04,05,SE",Q046,1.0,MARSHA GOLDBERG,718-423-8395,P.S. 046 ALLEY POND,Elementary,NY,11364,POINT (-73.7580438330037 40.74529088775581),40.7452908878,-73.758043833,30.0,31.0,31.0,4.51473296501,4.38546458142,4.42870285189,4.72493100276,4.15009208103,4.81876724931,9.88463862698,10.0,613.0
9 POWER ROAD,27.0,27Q047 ,Q,4.0,QUEENS,718-945-5394,27,"PK,0K,01,02,03,04,05,06,07,08,SE",Q047,1.0,JANET DONOHUE,718-634-7167,P.S. 047 CHRIS GALAS,K-8,NY,11693,POINT (-73.82074902001141 40.60645733902325),40.606457339,-73.82074902,26.0,27.0,27.0,4.51333872272,4.2253634895,4.35084882781,4.72940226171,4.24575586095,4.80371567044,9.39677054762,9.47083011807,220.0
155-02 108TH AVENUE,28.0,28Q048 ,Q,4.0,QUEENS,718-297-0087,28,"PK,0K,01,02,03,04,05,SE",Q048,1.0,Patricia M. Mitchell,718-739-4463,P.S. 048 WILLIAM WORDSWORTH,Elementary,NY,11433,POINT (-73.7966162110904 40.69406637073351),40.6940663707,-73.7966162111,24.0,25.0,25.0,4.3607118412,4.21599453178,4.24196855776,4.56322624744,4.15458276334,4.65550239234,7.1799933671,7.96273114203,603.0
63-60 80th Street,24.0,24Q049 ,Q,4.0,QUEENS,718-894-3026,24,"0K,01,02,03,04,05,06,07,08,SE",Q049,1.0,ANTHONY LOMBARDI,718-326-2111,P.S. 049 DOROTHY BONAWIT KOLE,K-8,NY,11379,POINT (-73.87508155481322 40.71946981519417),40.7194698152,-73.8750815548,22.0,23.0,23.0,4.42921601805,4.10333145116,4.19480519481,4.63846587704,4.1467268623,4.71065989848,7.2556256364,7.52555986699,1102.0
143-26 101 AVENUE,28.0,28Q050 ,Q,4.0,QUEENS,718-526-7261,28,"PK,0K,01,02,03,04,05,06,SE",Q050,1.0,Rina Manjarrez,718-526-5336,P.S. 050 TALFOURD LAWN ELEMENTARY SCHOOL,Elementary,NY,11435,POINT (-73.80690458339039 40.69507799415387),40.6950779942,-73.8069045834,24.0,25.0,25.0,4.3607118412,4.21599453178,4.24196855776,4.56322624744,4.15458276334,4.65550239234,7.1799933671,7.96273114203,801.0
87-45 117 STREET,27.0,27Q051 ,Q,4.0,QUEENS,718-850-0830,27,"PK,0K,01,SE",Q051,1.0,Magdaly Saint-Juste,718-850-0738,P.S. 051,Early Childhood,NY,11418,POINT (-73.83172136309155 40.69826643450871),40.6982664345,-73.8317213631,23.0,24.0,24.0,4.34565434565,4.09290709291,4.17482517483,4.59240759241,4.06693306693,4.66633366633,6.3441851542,6.24605159853,255.0
178-37 146 TERRACE,29.0,29Q052 ,Q,4.0,QUEENS,718-276-2854,29,"PK,0K,01,02,03,04,05,SE",Q052,1.0,LINDA POUGH,718-528-2238,P.S. 052 QUEENS,Elementary,NY,11434,POINT (-73.7666927948128 40.66131909485597),40.6613190949,-73.7666927948,24.0,25.0,25.0,4.3607118412,4.21599453178,4.24196855776,4.56322624744,4.15458276334,4.65550239234,7.1799933671,7.96273114203,509.0
10-45 NAMEOKE STREET,27.0,27Q053 ,Q,4.0,QUEENS,718-471-6955,27,"06,07,08,SE",Q053,1.0,Jacqueline Boswell,718-471-6900,I.S. 053 BRIAN PICCOLO,Junior High-Intermediate-Middle,NY,11691,POINT (-73.74960938905559 40.60408108932343),40.6040810893,-73.7496093891,26.0,27.0,27.0,4.51333872272,4.2253634895,4.35084882781,4.72940226171,4.24575586095,4.80371567044,9.39677054762,9.47083011807,317.0
86-02 127 STREET,28.0,28Q054 ,Q,4.0,QUEENS,718-847-4629,28,"0K,01,02,03,04,05,SE",Q054,1.0,ANITA PRASHAD,718-849-0962,P.S. 054 HILLSIDE,Elementary,NY,11418,POINT (-73.82443072093004 40.70259953787703),40.7025995379,-73.8244307209,23.0,24.0,24.0,4.34565434565,4.09290709291,4.17482517483,4.59240759241,4.06693306693,4.66633366633,6.3441851542,6.24605159853,586.0
131-10 97 AVENUE,28.0,28Q055 ,Q,4.0,QUEENS,718-847-5473,28,"PK,0K,01,02,03,04,05,06,SE",Q055,1.0,RALPH K HONORE,718-849-3845,P.S. 055 MAURE,Elementary,NY,11419,POINT (-73.81629185263964 40.69387539820249),40.6938753982,-73.8162918526,23.0,24.0,24.0,4.34565434565,4.09290709291,4.17482517483,4.59240759241,4.06693306693,4.66633366633,6.3441851542,6.24605159853,529.0
86-10 114 STREET,27.0,27Q056 ,Q,4.0,QUEENS,718-805-1538,27,"02,03,04,05,SE",Q056,1.0,ANN LEITER,718-441-4448,P.S. 056 HARRY EICHLER,Elementary,NY,11418,POINT (-73.8355553710464 40.69908729984859),40.6990872998,-73.835555371,23.0,24.0,24.0,4.34565434565,4.09290709291,4.17482517483,4.59240759241,4.06693306693,4.66633366633,6.3441851542,6.24605159853,407.0
72-24 GRAND AVENUE,24.0,24Q058 ,Q,4.0,QUEENS,718-533-6794,24,"0K,01,02,03,04,05,06,SE",Q058,1.0,Adelina V. Tripoli,718-533-6712,P.S. 58 - SCHOOL OF HEROES,Elementary,NY,11378,POINT (-73.89024513124089 40.72874671036161),40.7287467104,-73.8902451312,20.0,21.0,21.0,4.60625,4.19049604002,4.34277384423,4.75958333333,4.34014172572,4.81533972489,10.0,9.73224499419,1029.0
132-55 RIDGEDALE STREET,29.0,29Q059 ,Q,4.0,QUEENS,718-276-1364,29,"06,07,08,SE",Q059,1.0,Carleton Gordon,718-527-3501,I.S. 059 SPRINGFIELD GARDENS,Junior High-Intermediate-Middle,NY,11413,POINT (-73.75308739133447 40.68171081851794),40.6817108185,-73.7530873913,25.0,26.0,26.0,4.44911690496,4.25356842989,4.28991596639,4.69495798319,4.21596638655,4.72268907563,8.61909274054,8.56385868669,548.0
91-02 88 AVENUE,27.0,27Q060 ,Q,4.0,QUEENS,718-805-1487,27,"PK,0K,01,02,03,04,05,SE",Q060,1.0,FRANK DESARIO,718-441-5046,P.S. 060 WOODHAVEN,Elementary,NY,11421,POINT (-73.85279343233222 40.69147632887231),40.6914763289,-73.8527934323,23.0,24.0,24.0,4.34565434565,4.09290709291,4.17482517483,4.59240759241,4.06693306693,4.66633366633,6.3441851542,6.24605159853,1233.0
98-50 50 AVENUE,24.0,24Q061 ,Q,4.0,QUEENS,718-760-5220,24,"06,07,08,SE",Q061,1.0,JOSEPH J LISA,718-760-3233,I.S. 061 LEONARDO DA VINCI,Junior High-Intermediate-Middle,NY,11368,POINT (-73.86277280952213 40.74245147850263),40.7424514785,-73.8627728095,20.0,21.0,21.0,4.60625,4.19049604002,4.34277384423,4.75958333333,4.34014172572,4.81533972489,10.0,9.73224499419,2158.0
97-25 108 STREET,27.0,27Q062 ,Q,4.0,QUEENS,718-850-5521,27,"0K,01,02,03,04,05,SE",Q062,1.0,Angela O'Dowd,718-849-0992,P.S. 062 CHESTER PARK,Elementary,NY,11419,POINT (-73.83584704740038 40.6886070145668),40.6886070146,-73.8358470474,23.0,24.0,24.0,4.34565434565,4.09290709291,4.17482517483,4.59240759241,4.06693306693,4.66633366633,6.3441851542,6.24605159853,947.0
90-15 SUTTER AVENUE,27.0,27Q063 ,Q,4.0,QUEENS,718-845-7269,27,"0K,01,02,03,04,05,SE",Q063,1.0,Diane Marino Coleman,718-845-7560,P.S. 063 OLD SOUTH,Elementary,NY,11417,POINT (-73.84695002340496 40.67675830880025),40.6767583088,-73.8469500234,23.0,24.0,24.0,4.34565434565,4.09290709291,4.17482517483,4.59240759241,4.06693306693,4.66633366633,6.3441851542,6.24605159853,1377.0
82-01 101 AVENUE,27.0,27Q064 ,Q,4.0,QUEENS,718-848-0052,27,"0K,01,02,03,04,05,SE",Q064,1.0,Nina Auster,718-845-8290,P.S. 064 JOSEPH P. ADDABBO,Elementary,NY,11416,POINT (-73.85693172097066 40.6818987683833),40.6818987684,-73.856931721,23.0,24.0,24.0,4.34565434565,4.09290709291,4.17482517483,4.59240759241,4.06693306693,4.66633366633,6.3441851542,6.24605159853,664.0
103-22 99 STREET,27.0,27Q065 ,Q,4.0,QUEENS,718-323-1785,27,"0K,01,02,03,04,05,SE",Q065,1.0,Rafael Morales,718-323-1685,P.S. 65 - THE RAYMOND YORK ELEMENTARY SCHOOL,Elementary,NY,11417,POINT (-73.84147161327057 40.68263626961683),40.6826362696,-73.8414716133,23.0,24.0,24.0,4.34565434565,4.09290709291,4.17482517483,4.59240759241,4.06693306693,4.66633366633,6.3441851542,6.24605159853,495.0
85-11 102 STREET,27.0,27Q066 ,Q,4.0,QUEENS,718-846-6889,27,"PK,0K,01,02,03,04,05,SE",Q066,1.0,PHYLLIS LEINWAND,718-849-0184,P.S. 066 JACQUELINE KENNEDY ONASSIS,Elementary,NY,11418,POINT (-73.84620876926657 40.69792131052577),40.6979213105,-73.8462087693,23.0,24.0,24.0,4.34565434565,4.09290709291,4.17482517483,4.59240759241,4.06693306693,4.66633366633,6.3441851542,6.24605159853,544.0
51-60 MARATHON PARKWAY,26.0,26Q067 ,Q,4.0,QUEENS,718-423-8281,26,"06,07,08,SE",Q067,1.0,Zoi McGrath,718-423-8138,J.H.S. 067 LOUIS PASTEUR,Junior High-Intermediate-Middle,NY,11362,POINT (-73.7340407168289 40.76256537576222),40.7625653758,-73.7340407168,30.0,31.0,31.0,4.51473296501,4.38546458142,4.42870285189,4.72493100276,4.15009208103,4.81876724931,9.88463862698,10.0,907.0
59-09 SAINT FELIX AVENUE,24.0,24Q068 ,Q,4.0,QUEENS,718-497-8945,24,"PK,0K,01,02,03,04,05,SE",Q068,1.0,Anne Marie Snadecky-Scalfa*,718-821-7246,P.S. 068 CAMBRIDGE,Elementary,NY,11385,POINT (-73.89728817977725 40.69684292786753),40.6968429279,-73.8972881798,22.0,23.0,23.0,4.42921601805,4.10333145116,4.19480519481,4.63846587704,4.1467268623,4.71065989848,7.2556256364,7.52555986699,757.0
77-02 37 AVENUE,30.0,30Q069 ,Q,4.0,QUEENS,718-458-6567,30,"PK,0K,01,02,03,04,05,SE",Q069,1.0,MARTHA VAZQUEZ,718-424-7700,P.S. 069 JACKSON HEIGHTS,Elementary,NY,11372,POINT (-73.88855061987441 40.74898411802664),40.748984118,-73.8885506199,20.0,21.0,21.0,4.60625,4.19049604002,4.34277384423,4.75958333333,4.34014172572,4.81533972489,10.0,9.73224499419,1087.0
30-45 42 STREET,30.0,30Q070 ,Q,4.0,QUEENS,718-728-5817,30,"PK,0K,01,02,03,04,05,SE",Q070,1.0,Donna Geller,718-728-4646,P.S. 070 QUEENS,Elementary,NY,11103,POINT (-73.91410990215854 40.76182740405708),40.7618274041,-73.9141099022,19.0,20.0,20.0,4.57111111111,4.11168639053,4.30029585799,4.73076923077,4.23281596452,4.78518518519,8.94092832017,9.86218286067,999.0
62-85 FOREST AVENUE,24.0,24Q071 ,Q,4.0,QUEENS,718-386-7088,24,"0K,01,02,03,04,05,SE",Q071,1.0,WALKYDIA OLIVELLA,718-821-7772,P.S. 071 FOREST,Elementary,NY,11385,POINT (-73.90493970766963 40.71138022435451),40.7113802244,-73.9049397077,22.0,23.0,23.0,4.42921601805,4.10333145116,4.19480519481,4.63846587704,4.1467268623,4.71065989848,7.2556256364,7.52555986699,891.0
133-25 GUY R BREWER BOULEVARD,28.0,28Q072 ,Q,4.0,QUEENS,718-527-1675,28,"06,07,08,SE",Q072,1.0,CRYSTAL TAYLOR BROWN,718-723-6200,M.S. Q072 CATHERINE & COUNT BASIE MIDDLE SCHOOL,Junior High-Intermediate-Middle,NY,11434,POINT (-73.77573295095068 40.67467462995579),40.67467463,-73.775732951,24.0,25.0,25.0,4.3607118412,4.21599453178,4.24196855776,4.56322624744,4.15458276334,4.65550239234,7.1799933671,7.96273114203,605.0
70-02 54 AVENUE,24.0,24Q073 ,Q,4.0,QUEENS,718-429-5162,24,"06,07,08,SE",Q073,1.0,Camillo Turriciano,718-639-3817,I.S. 73 - THE FRANK SANSIVIERI INTERMEDIATE SCHOOL,Junior High-Intermediate-Middle,NY,11378,POINT (-73.89316002996425 40.72862668353999),40.7286266835,-73.89316003,20.0,21.0,21.0,4.60625,4.19049604002,4.34277384423,4.75958333333,4.34014172572,4.81533972489,10.0,9.73224499419,1975.0
61-15 OCEANIA STREET,26.0,26Q074 ,Q,4.0,QUEENS,718-631-6899,26,"06,07,08,SE",Q074,1.0,ANDREA DAPOLITO,718-631-6800,J.H.S. 074 NATHANIEL HAWTHORNE,Junior High-Intermediate-Middle,NY,11364,POINT (-73.76682632605393 40.74508572516654),40.7450857252,-73.7668263261,30.0,31.0,31.0,4.51473296501,4.38546458142,4.42870285189,4.72493100276,4.15009208103,4.81876724931,9.88463862698,10.0,1122.0
16-66 HANCOCK STREET,75.0,75Q075 ,Q,4.0,QUEENS,718-628-0491,24,"PK,0K,01,02,03,04,05,06,07,08,09,10,11,SE",Q075,1.0,BRENDA GALLASHAW,718-456-7588,ROBERT E. PEARY SCHOOL,K-12 all grades,NY,11385,POINT (-73.90508558239202 40.6986388567428),40.6986388567,-73.9050855824,22.0,23.0,23.0,4.42921601805,4.10333145116,4.19480519481,4.63846587704,4.1467268623,4.71065989848,7.2556256364,7.52555986699,539.0
36-36 10 STREET,30.0,30Q076 ,Q,4.0,QUEENS,718-361-8014,30,"PK,0K,01,02,03,04,05,SE",Q076,1.0,MARY SCHAFENBERG,718-361-7464,P.S. 076 WILLIAM HALLET,Elementary,NY,11106,POINT (-73.94133799129648 40.76097529895517),40.760975299,-73.9413379913,19.0,20.0,20.0,4.57111111111,4.11168639053,4.30029585799,4.73076923077,4.23281596452,4.78518518519,8.94092832017,9.86218286067,557.0
976 SENECA AVENUE,24.0,24Q077 ,Q,4.0,QUEENS,718-456-9512,24,"06,07,08,SE",Q077,1.0,JOSEPH MILLER,718-366-7120,I.S. 077,Junior High-Intermediate-Middle,NY,11385,POINT (-73.90206642857605 40.69917034556955),40.6991703456,-73.9020664286,22.0,23.0,23.0,4.42921601805,4.10333145116,4.19480519481,4.63846587704,4.1467268623,4.71065989848,7.2556256364,7.52555986699,1008.0
48-09 CENTER BOULEVARD,30.0,30Q078 ,Q,4.0,QUEENS,718-392-5434,30,"PK,0K,01,02,03,04,05,SE",Q078,1.0,LOUIS PAVONE,718-392-5402,P.S. 078,Elementary,NY,11109,POINT (-73.95745876548911 40.74447675278485),40.7444767528,-73.9574587655,19.0,20.0,20.0,4.57111111111,4.11168639053,4.30029585799,4.73076923077,4.23281596452,4.78518518519,8.94092832017,9.86218286067,583.0
147-27 15 DRIVE,25.0,25Q079 ,Q,4.0,QUEENS,718-746-3103,25,"PK,0K,01,02,03,04,05,SE",Q079,1.0,PAULA MARRON,718-746-0396,P.S. 079 FRANCIS LEWIS,Elementary,NY,11357,POINT (-73.81784571225221 40.786243588481),40.7862435885,-73.8178457123,21.0,22.0,22.0,4.54017857143,4.08630952381,4.25843253968,4.69097222222,4.1776674938,4.75186104218,8.19164556358,9.5995999891,1065.0
171-05 137 AVENUE,28.0,28Q080 ,Q,4.0,QUEENS,718-949-0963,28,"0K,01,02,03,04,05,SE",Q080,1.0,PAULETTE GLENN,718-528-7070,P.S. 080 THURGOOD MARSHALL MAGNET,Elementary,NY,11434,POINT (-73.76942033595562 40.67321754520771),40.6732175452,-73.769420336,24.0,25.0,25.0,4.3607118412,4.21599453178,4.24196855776,4.56322624744,4.15458276334,4.65550239234,7.1799933671,7.96273114203,551.0
559 CYPRESS AVENUE,24.0,24Q081 ,Q,4.0,QUEENS,718-386-7203,24,"0K,01,02,03,04,05,SE",Q081,1.0,GENEVIEVE VENTURA,718-821-9800,P.S. 81Q JEAN PAUL RICHTER,Elementary,NY,11385,POINT (-73.91201752675062 40.7038194201509),40.7038194202,-73.9120175268,22.0,23.0,23.0,4.42921601805,4.10333145116,4.19480519481,4.63846587704,4.1467268623,4.71065989848,7.2556256364,7.52555986699,861.0
88-02 144 STREET,28.0,28Q082 ,Q,4.0,QUEENS,718-297-0290,28,"0K,01,02,03,04,05,SE",Q082,1.0,DR. ANGELA BOYKIN,718-526-4139,P.S. 082 HAMMOND,Elementary,NY,11435,POINT (-73.81212259133032 40.70378325966475),40.7037832597,-73.8121225913,24.0,25.0,25.0,4.3607118412,4.21599453178,4.24196855776,4.56322624744,4.15458276334,4.65550239234,7.1799933671,7.96273114203,643.0
22-45 41 STREET,30.0,30Q084 ,Q,4.0,QUEENS,718-932-4649,30,"PK,0K,01,02,03,04,05,06,07,08,SE",Q084,1.0,JOHN BUFFA,718-278-1915,P.S. 084 STEINWAY,K-8,NY,11105,POINT (-73.90611233966098 40.77116274633279),40.7711627463,-73.9061123397,19.0,20.0,20.0,4.57111111111,4.11168639053,4.30029585799,4.73076923077,4.23281596452,4.78518518519,8.94092832017,9.86218286067,346.0
23-70 31 STREET,30.0,30Q085 ,Q,4.0,QUEENS,718-278-8312,30,"PK,0K,01,02,03,04,05,SE",Q085,1.0,Ann Gordon-Chang,718-278-3630,P.S. 085 JUDGE CHARLES VALLONE,Elementary,NY,11105,POINT (-73.91496487875912 40.77304091300725),40.773040913,-73.9149648788,19.0,20.0,20.0,4.57111111111,4.11168639053,4.30029585799,4.73076923077,4.23281596452,4.78518518519,8.94092832017,9.86218286067,593.0
87-41 PARSONS BOULEVARD,28.0,28Q086 ,Q,4.0,QUEENS,718-297-0298,28,"03,04,05,06,SE",Q086,1.0,KAREN ZUVIC,718-291-6264,P.S. Q086,Elementary,NY,11432,POINT (-73.80379216403358 40.70919150170725),40.7091915017,-73.803792164,24.0,25.0,25.0,4.3607118412,4.21599453178,4.24196855776,4.56322624744,4.15458276334,4.65550239234,7.1799933671,7.96273114203,934.0
67-54 80 STREET,24.0,24Q087 ,Q,4.0,QUEENS,718-894-3797,24,"PK,0K,01,02,03,04,05,06,07,08,SE",Q087,1.0,CARYN MICHAELI,718-326-8243,P.S. 087 MIDDLE VILLAGE,K-8,NY,11379,POINT (-73.87154603695089 40.71154333585589),40.7115433359,-73.871546037,22.0,23.0,23.0,4.42921601805,4.10333145116,4.19480519481,4.63846587704,4.1467268623,4.71065989848,7.2556256364,7.52555986699,593.0
60-85 CATALPA AVENUE,24.0,24Q088 ,Q,4.0,QUEENS,718-386-7214,24,"PK,0K,01,02,03,04,05,SE",Q088,1.0,DAVID BISHOP,718-821-8121,P.S. 088 SENECA,Elementary,NY,11385,POINT (-73.89645251683966 40.70403574649982),40.7040357465,-73.8964525168,22.0,23.0,23.0,4.42921601805,4.10333145116,4.19480519481,4.63846587704,4.1467268623,4.71065989848,7.2556256364,7.52555986699,1069.0
85-28 BRITTON AVENUE,24.0,24Q089 ,Q,4.0,QUEENS,718-672-3066,24,"0K,01,02,03,04,05,SE",Q089,1.0,CASPER CACIOPPO,718-898-2230,P.S. 089 ELMHURST,Elementary,NY,11373,POINT (-73.87973255202093 40.74600022139591),40.7460002214,-73.879732552,20.0,21.0,21.0,4.60625,4.19049604002,4.34277384423,4.75958333333,4.34014172572,4.81533972489,10.0,9.73224499419,2007.0
86-50 109 STREET,27.0,27Q090 ,Q,4.0,QUEENS,718-847-2965,27,"PK,0K,01,02,03,04,05,SE",Q090,1.0,ADRIENNE UBERTINI,718-847-3370,P.S. 090 HORACE MANN,Elementary,NY,11418,POINT (-73.83939185022425 40.69673273291004),40.6967327329,-73.8393918502,23.0,24.0,24.0,4.34565434565,4.09290709291,4.17482517483,4.59240759241,4.06693306693,4.66633366633,6.3441851542,6.24605159853,851.0
68-10 CENTRAL AVE,24.0,24Q091 ,Q,4.0,QUEENS,718-386-0216,24,"0K,01,02,03,04,05,SE",Q091,1.0,VICTORIA CATALANO,718-821-6880,P.S. 091 RICHARD ARKWRIGHT,Elementary,NY,11385,POINT (-73.88407658245941 40.70361926941762),40.7036192694,-73.8840765825,22.0,23.0,23.0,4.42921601805,4.10333145116,4.19480519481,4.63846587704,4.1467268623,4.71065989848,7.2556256364,7.52555986699,811.0
99-01 34 AVENUE,30.0,30Q092 ,Q,4.0,QUEENS,718-533-1083,30,"PK,0K,01,02,03,04,05,SE",Q092,1.0,PASQUALE BARATTA,718-533-1013,P.S. 092 HARRY T. STEWART SR.,Elementary,NY,11368,POINT (-73.86895342764329 40.75602179422388),40.7560217942,-73.8689534276,20.0,21.0,21.0,4.60625,4.19049604002,4.34277384423,4.75958333333,4.34014172572,4.81533972489,10.0,9.73224499419,854.0
66-56 FOREST AVENUE,24.0,24Q093 ,Q,4.0,QUEENS,718-456-9521,24,"06,07,08,SE",Q093,1.0,EDWARD SANTOS,718-821-4882,I.S. 093 RIDGEWOOD,Junior High-Intermediate-Middle,NY,11385,POINT (-73.9028804274168 40.70576225188826),40.7057622519,-73.9028804274,22.0,23.0,23.0,4.42921601805,4.10333145116,4.19480519481,4.63846587704,4.1467268623,4.71065989848,7.2556256364,7.52555986699,1150.0
41-77 LITTLE NECK PARKWAY,26.0,26Q094 ,Q,4.0,QUEENS,718-423-8531,26,"0K,01,02,03,04,05",Q094,1.0,JOANN BARBEOSCH,718-423-8491,P.S. 094 DAVID D. PORTER,Elementary,NY,11363,POINT (-73.73872116494782 40.77126931603951),40.771269316,-73.7387211649,30.0,31.0,31.0,4.51473296501,4.38546458142,4.42870285189,4.72493100276,4.15009208103,4.81876724931,9.88463862698,10.0,366.0
179-01 90 AVENUE,29.0,29Q095 ,Q,4.0,QUEENS,718-658-5271,29,"0K,01,02,03,04,05,SE",Q095,1.0,Dolores Reid-Barker,718-739-0007,P.S. 095 EASTWOOD,Elementary,NY,11432,POINT (-73.78324844871125 40.71094596568861),40.7109459657,-73.7832484487,24.0,25.0,25.0,4.3607118412,4.21599453178,4.24196855776,4.56322624744,4.15458276334,4.65550239234,7.1799933671,7.96273114203,1517.0
130-01 ROCKAWAY BOULEVARD,27.0,27Q096 ,Q,4.0,QUEENS,718-659-0113,27,"PK,0K,01,02,03,04,05,06,SE",Q096,1.0,Joyce Walker,718-529-2547,P.S. 096,Elementary,NY,11420,POINT (-73.80813312571891 40.6753044495274),40.6753044495,-73.8081331257,23.0,24.0,24.0,4.34565434565,4.09290709291,4.17482517483,4.59240759241,4.06693306693,4.66633366633,6.3441851542,6.24605159853,309.0
85-52 85 STREET,27.0,27Q097 ,Q,4.0,QUEENS,718-849-5356,27,"PK,0K,01,02,03,04,05,SE",Q097,1.0,MAUREEN INGRAM,718-849-4870,P.S. 097 FOREST PARK,Elementary,NY,11421,POINT (-73.85992117002095 40.69436613347157),40.6943661335,-73.85992117,23.0,24.0,24.0,4.34565434565,4.09290709291,4.17482517483,4.59240759241,4.06693306693,4.66633366633,6.3441851542,6.24605159853,741.0
40-20 235 STREET,26.0,26Q098 ,Q,4.0,QUEENS,718-423-8550,26,"0K,01,02,03,04,05",Q098,1.0,SHEILA HUGGINS,718-423-8535,P.S. 098 THE DOUGLASTON SCHOOL,Elementary,NY,11363,POINT (-73.7496843040728 40.76913564109739),40.7691356411,-73.7496843041,30.0,31.0,31.0,4.51473296501,4.38546458142,4.42870285189,4.72493100276,4.15009208103,4.81876724931,9.88463862698,10.0,205.0
82-37 KEW GARDENS ROAD,28.0,28Q099 ,Q,4.0,QUEENS,718-544-5992,28,"0K,01,02,03,04,05,06,SE",Q099,1.0,PAULETTE FOGLIO,718-544-4343,P.S. 099 KEW GARDENS,Elementary,NY,11415,POINT (-73.82788222442406 40.71145810106498),40.7114581011,-73.8278822244,23.0,24.0,24.0,4.34565434565,4.09290709291,4.17482517483,4.59240759241,4.06693306693,4.66633366633,6.3441851542,6.24605159853,836.0
111-11 118 STREET,27.0,27Q100 ,Q,4.0,QUEENS,718-641-2474,27,"0K,01,02,03,04,05,SE",Q100,1.0,Laureen Fromberg,718-843-8390,P.S. 100 GLEN MORRIS,Elementary,NY,11420,POINT (-73.82173402538689 40.67984369425277),40.6798436943,-73.8217340254,23.0,24.0,24.0,4.34565434565,4.09290709291,4.17482517483,4.59240759241,4.06693306693,4.66633366633,6.3441851542,6.24605159853,966.0
2 RUSSELL PLACE,28.0,28Q101 ,Q,4.0,QUEENS,718-575-3571,28,"PK,0K,01,02,03,04,05,06,SE",Q101,1.0,Valerie Capitulo-Saide,718-268-7231,P.S. 101 SCHOOL IN THE GARDENS,Elementary,NY,11375,POINT (-73.84354805231651 40.71561549620842),40.7156154962,-73.8435480523,22.0,23.0,23.0,4.42921601805,4.10333145116,4.19480519481,4.63846587704,4.1467268623,4.71065989848,7.2556256364,7.52555986699,633.0
